name;brand;price;ingredients;rating;sub-category;category;benefit
Butter Clay Mask Moist and Calming Clay Mask;JACQUELLE BEAUTE;Rp80.550;Water, Kaolin, Calamine, Glycerin, Glyceryl Stearate, Niacinamide, Betaine, Bentonite, Pentylene Glycol, Titanium Dioxide, Caprylic/Capric Triglyceride, Polyacrylamide, Ethylhexylglycerin, CI 77288, C13-14 Isoparaffin, Xanthan Gum, Caprylyl Glycol, Laureth-7, Allantoin, CI 42090, 1,2-Hexanediol, Disodium EDTA, Caffeine, Tocopherol, Salicylic Acid, Ascorbic Acid, Vitis Vinifera (Grape) Seed Oil, Butylene Glycol, Mentha Piperita (Peppermint) Extract, Fragrance(Parfum);4.9;Clay Mask;Face Mask;Melembabkan wajah & menghaluskan wajah, Mengangkat kotoran, komedo, minyak berlebih, Membersihkan pori-pori secara maksimal, Membantu meredakan jerawat & memudarkan bekas jerawat, Membersihkan & menghaluskan serta mencerahkan kulit wajah
Feeling Beautiful Anti-Stress Dead Sea Minerals Clay Mask 175ml;FREEMAN BEAUTY;Rp55.750;Water/Aqua/Eau, Bentonite, Kaolin, Propylene Glycol, Maris Sal (Sea Salt), Sodium Chloride*, Algae Extract, Artemisia Vulgaris Extract, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Tocopherol, Magnesium Aluminum Silicate, Titanium Dioxide, Disodium EDTA, Sodium Polyacrylate, Diazolidinyl Urea, Iodopropynyl Butylcarbamate, Phenoxyethanol, Fragrance (Parfum), Butylphenyl Methylpropional, Linalool, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Blue 1 (CI 42090), Yellow 5 (CI 19140).;5;Clay Mask;Face Mask;efektif menyeimbangkan kelembapan serta membantu membersihkan pori-pori yang tersumbat, memanjakan kulit secara maksimal. Kulit tampak cerah, halus dan bebas dari stress.
Fresh Clarifying Clay Mask;BASE;Rp202.500;Aqua, Kaolin, Glycerin, Bentonite, Niacinamide, Mandelic Acid, Cetearyl alcohol, Caprylyl glycol, C14-22 Alcohols, Propanediol, Sodium Hydroxide, Camelina Sativa Seed Oil, Caprylic/Capric Triglyceride, Xanthan Gum, Dicaprylyl Carbonate, C12-20 Alkyl Glucoside, Peppermint (Mentha Piperita) Oil, Thymus Vulgaris Flower/Leaf/Stem Extract, Maltodextrin, Sodium Gluconate, Bioflavonoids, Gardenia Florida Fruit Extract, Aloe Barbadensis Leaf Extract, Hydrolyzed Gardenia Florida Extract, Brassica Oleracea Italia Extract, Glucose.;5;Clay Mask;Face Mask;membersihkan pori-pori, mengontrol minyak, mengeksfoliasi secara ringan, sekaligus membantu kurangi jerawat dan kemerahan. Efektif dan tidak mengeringkan dengan sensasi dingin menyegarkan. Mengeksfoliasi & Membersihkan, membersihkan pori-pori, mengontrol minyak, sekaligus membantu merawat kulit berjerawat. Efektif dan tidak mengeringkan dengan sensasi dingin menyegarkan. Mengangkat minyak dan kotoran, mengontrol sebum dan mengatasi komedo.  Sekaligus mengurangi jerawat dan kemerahan 
Cleansing & Soothing Clay Mask;FOCALSKIN;Rp122.060;AQUA, ISODODECANE, KAOLIN, POLYGLYCERYL-3 METHYLGLUCOSE DISTEARATE, ETHYLHEXYL PALMITATE, CETEARYL ALCOHOL, GLYCERIN, PALMITIC ACID, DIMETHICONE, MACADAMIA INTEGRIFOLIA SEED OIL, OLEA EUROPAEA FRUIT OIL, CI 77891, GLYCERYL STEARATE, STEARIC ACID, PEG-100 STEARATE, PARFUM, BUTYLENE GLYCOL, 1,2-HEXANEDIOL, MANICOUAGAN CLAY, SODIUM POLYACRYLATE, JUGLANS REGIA SHELL POWDER, XANTHAN GUM, PHENOXYETHANOL, C13-14 ISOPARAFFIN, CHLORPHENESIN, CI 77288, C11-13 ISOPARAFFIN, MADECASSOSIDE, LACTOBIONIC ACID, CARNOSINE, BISABOLOL, DIPOTASSIUM GLYCYRRHIZATE, LACTIC ACID, CENTELLA ASIATICA EXTRACT, TOCOPHERYL ACETATE, TRIDECETH-6, TREHALOSE, SILICA, PEG-8 DIMETHICONE, OPUNTIA FICUS-INDICA STEM EXTRACT, ALUMINUM HYDROXIDE, PENTYLENE GLYCOL, ZINGIBER OFFICINALE ROOT EXTRACT, TAPIOCA STARCH, PANAX GINSENG ROOT EXTRACT, DENDROBIUM CANDIDUM STEM EXTRACT, ATRACTYLOIDES MACROCEPHALA ROOT EXTRACT, PORIA COCOS SCLEROTIUM EXTRACT, ASIATICOSIDE, OCTYLDODECANOL, INULIN, HYDROGENATED LECITHIN, ASIATIC ACID, MADECASSIC ACID, POLYGLYCERYL-10 STEARATE, ALPHA-GLUCAN OLIGOSACCHARIDE, CERAMIDE 3, PHYTOSPHINGOSINE, CHOLESTEROL, PHOSPHOLIPIDS, CERAMIDE 2, CERAMIDE AS, CERAMIDE AP, CERAMIDE EOP;0;Clay Mask;Face Mask;Membersihkan komedo dari pori-pori yang tersumbat Mengontrol minyak yang berlebihan Mengangkat sel kulit mati sehingga kulit menjadi halus Membantu menghaluskan tekstur kulit Melembabkan dan menenangkan kulit yang sedang iritasi Memperkuat dan memperbaiki skin barrier Menutrisi kulit tanpa membuat kulit menjadi kering Menyembuhkan jerawat
Tea Tree Clay Mask;BREYLEE;Rp8.000;AQUA, KAOLIN, ISOHEXADECANE, GLYCERIN, BUTYLENE GLYCOL, CETEARYL ALCOHOL, STEARIC ACID, BETAINE, GLYCERYL STEARATE, PEG-100 STEARATE, POLYSORBATE 60, GENTIANA SCABRA ROOT EXTRACT, CENTELLA ASIATICA EXTRACT, HORDEUM VULGARE LEAF JUICE, SODIUM POLYACRYLOYLDIMETHYL TAURATE, POLYGLUTAMIC ACID, TOCOPHERYL ACETATE, XANTHAN GUM, 1,2-HEXANEDIOL, ETHYLHEXYLGLYCERIN, CAPRYLYL GLYCOL, O-CYMEN-5-OL, MELALEUCA ALTERNIFOLIA LEAF OIL;4.5;Clay Mask;Face Mask;membantu merawat kulit, mengontrol minyak, dan menyamarkan pori-pori.
Centella Asiatica Acne Clear Chocomint Clay Mask;NPURE;Rp75.650;Aqua, Kaolin, Glycerin, Propylene Glycol, Bentonite, Magnesium Aluminum Silicate, Caprylic/Capric Triglyceride, Sorbitan Oleate, Niacinamide, CI 77891, Xanthan Gum, Theobroma Cacao Shell Powder, Ethylhexylglycerin, Allantoin, Disodium EDTA, Vitis Vinifera Seed Oil, Brassica Oleracea Italica Extract, Centella Asiatica Leaf Extract, Mentha Piperita Leaf Extract,;5;Clay Mask;Face Mask;membersihkan kotoran yang menyumbat pori dengan tetap memberikan kelembapan yang maksimal pada kulit. membantu mencerahkan dan memberikan sensasi kesegaran. menjadikan kulit tampak lebih cerah, terasa halus, dan segar.
C-Defense Waterclay Mask;WARDAH;Rp44.400;HI-GRADE VITAMIN C, MICROCLAY PARTICLES, TRIPLE MOISTURIZING AGENT. Aqua, Kaolin, Glycerin, Bentonite, Titanium Dioxide, Trehalose, Pentylene Glycol, Microcrystalline Cellulose, Phenoxyethanol, Sodium Ascorbyl Phosphate, Chlorphenesin, Glyceryl Stearate, Cetearyl Alcohol , Cellulose Gum, Fragrance, Allantoin, Disodium EDTA, Xanthan Gum, Biosaccharide Gum-2, CI 77492.;2.8;Clay Mask;Face Mask;mencerahkan kulit, membersihkan wajah dari kotoran dan minyak berlebih, melindungi kulit dari radikal bebas, mengecilkan pori-pori, serta memberikan sensasi ringan dan nyaman saat digunakan.
Let's Clay! Licorice, Green Tea & Charcoal Clay Mask;HALE;Rp129.000;Aqua (Water), Kaolin (absorbent), Butylene Glycol (slip agent/hydration), silica (thickener/absorbent), Magnesium Aluminum Silicate (absorbent), PEG 100 stearate (emollient/cleansing agent), Glyceryl Stearate (emollient/cleansing agent), Oryza sativa hull powder (mild abrasive), Decyl Glucoside (cleansing agent), Glycerin (skin-replenisher), Licorice (Glycyrrhiza Glabra) Extract (antioxidant/skin-soother), Charcoal powder (absorbent), Lactic Acid (hydration/skin brightener), caprylyl methicone (emollient), Camellia sinensis (Green Tea) Leaf Extract (antioxidant/skin-soother), DMDM Hydantoin (preservative), Phenoxyethanol (preservative), CI 77266 (coloring agent), Tocopheryl acetate (vitamin E/hydration), Xanthan gum (thickener), Disodium EDTA (chelating agent-prevent contamination).;4;Clay Mask;Face Mask;mengangkat sel kulit mati dan membersihkan kulit dari kotoran serta polusi. mampu mengontrol produksi minyak berlebih, membersihkan pori-pori, serta mengurangi tampilan pori-pori. membantu penyerapan produk skincare lebih baik. Sebagai tambahan, mempercepat penyembuhan jerawa
Pomegranate Niacinamide Brightening Clay Mask;GLAD2GLOW;Rp28.800;AQUA, KAOLIN, GLYCERIN, CETEARYL ALCOHOL, DIPROPYLENE GLYCOL, ORYZA SATIVA (RICE) BRAN OIL, ETHYLHEXYL PALMITATE, CI 77891, POLYSORBATE 60, DIMETHICONE, LACTOBACILLUS/PUNICA GRANATUM FRUIT FERMENT EXTRACT, NIACINAMIDE, MAGNESIUM ALUMINUM SILICATE, PEG-100 STEARATE, GLYCERYL STEARATE, 1,2-HEXANEDIOL, HYDROXYACETOPHENONE, XANTHAN GUM, PEG-20 STEARATE, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, CHLORPHENESIN, BISABOLOL, BUTYLENE GLYCOL, ALLANTOIN, POLYISOBUTENE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, ETHYLHEXYLGLYCERIN, DISODIUM EDTA, CI 77491, GENTIANA SCABRA ROOT EXTRACT, PEG-7 TRIMETHYLOLPROPANE COCONUT ETHER, AROMA, POLYSORBATE 80, PROPYLENE GLYCOL, SORBITAN ISOSTEARATE, PENTYLENE GLYCOL, LACTOBACILLUS/SOYMILK FERMENT FILTRATE, CAPRYLYL GLYCOL, PHENOXYETHANOL, SODIUM HYALURONATE, MALTODEXTRIN, SALICYLIC ACID, ACACIA SENEGAL GUM, ARTEMISIA VULGARIS EXTRACT, TOCOPHEROL, CENTELLA ASIATICA LEAF EXTRACT, ALCHEMILLA VULGARIS EXTRACT, TREHALOSE, PANICUM MILIACEUM SEED EXTRACT, SOPHORA FLAVESCENS ROOT EXTRACT, OPUNTIA FICUS-INDICA STEM EXTRACT, OPHIOPOGON JAPONICUS ROOT EXTRACT, HIBISCUS ABELMOSCHUS SEED EXTRACT, PYRUS CYDONIA SEED EXTRACT, SECALE CEREALE SEED EXTRACT, GLYCINE SOJA SEED EXTRACT, LACTOBACILLUS FERMENT, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, CASTANEA SATIVA SEED EXTRACT, HELIANTHUS ANNUUS SEED EXTRACT;4;Clay Mask;Face Mask;Membersihkan, Mencerahkan serta Mengontrol minyak pada wajah.
Rose and Sea Buckthorn Pink Mask;KLEVERU;Rp112.900;Aqua, Kaolin, Silica, Montmorillonite (Bentonite), Illite (French Pink Clay), Butylene Glycol, Bentonite, Niacinamide, Aloe Barbadensis Leaf Extract, Glycerin, Rosa Canina Flower Extract, Decyl Glucoside, Licorice (Glycyrrhiza Glabra) Extract, Peg-100 stearate, Glyceryl Stearate, Caprylyl methicone, Lactic Acid, Hippophae rhamnoides Extract, Chlorphenesin, Ethylhexylglycerin, Tocopheryl Acetate, Rosa Damascena Flower Oil, Xanthan gum.;4.8;Clay Mask;Face Mask;Berfungsi sebagai antioksidan alami yang dapat mencerahkan kulit kusam, menyegarkan kulit wajah, melembabkan dan menghidrasi kulit, membersihkan kulit dari sisa-sisa kotoran yang menempel pada wajah, serta merawat kehalusan dan kelembutan kulit wajah
SKIN1004 Madagascar Centella Poremizing Quick Clay Stick Mask;SKIN1004;Rp165.000;Water, Kaolin(18%), Dipropylene Glycol, Glycerin, Titanium Dioxide (CI 77891), Butylene Glycol, Sodium Stearate, Centella Asiatica Extract(4.9%), 1,2-Hexanediol, Phaseolus Angularis Seed Powder, Aloe Barbadensis Leaf Extract, Cetearyl Olivate, Propanediol, Sorbitan Olivate, Dimethicone, Iron Oxides (CI 77491), Ethylhexylglycerin, Sodium Phytate, Bentonite, Illite, Mineral Salts, Montmorillonite, Calamine;4.8;Clay Mask;Face Mask;membantu menghapus kotoran dan sebum berlebih, Menenangkan kulit sensitif dan mengembalikan kekuatan alami kulit dengan merawat skin barrier, secara efektif menghilangkan kelebihan sebum yang menyumbat pori-pori, menghasilkan kulit tampak lebih lembut dan halus.
Feeling Beautiful Purifying Avocado & Oatmeal Clay Mask 175ml;FREEMAN BEAUTY;Rp55.750;Water/Aqua/Eau, Bentonite, Titanium Dioxide, Kaolin, Propylene Glycol, Colloidal Oatmeal, Tocopherol, Persea Gratissima (Avocado) Oil, Disodium EDTA, Sodium Polyacrylate, Magnesium Aluminum Silicate,Diazolidinyl Urea, Iodopropynyl Butylcarbamate,Fragrance (Parfum), Yellow 5 (CI 19140), Blue 1 (CI 42090).;3.3;Clay Mask;Face Mask;sangat efektif membersihkan kotoran dan minyak dari pori-pori. melembabkan kulit wajah sehingga kelembutan kulit tetap terjaga.
DERMIES Hello Glow by ERHA ft SOSRO BeauTEA Clay Mask;DERMIES;Rp58.240;Ekstrak Teh Asli, Niacinamide, Sea Salt, Salicylic Acid, Manuka Honey;5;Clay Mask;Face Mask;mengangkat sel-sel kulit mati, membantu merawat tekstur kulit, dan mengurangi minyak berlebih. Kulit akan terasa lebih bersih dan halus.  Masker Wajah Mengangkat Sel Kulit Mati Mencerahkan Wajah Mengencangkan Wajah
Niacinamide Bright Boost Clay Stick;SKINTIFIC;Rp82.430;AQUA, GLYCERIN, BUTYLENE GLYCOL, TITANIUM DIOXIDE, VOLCANIC SOIL, MICA, KAOLIN, NIACINAMIDE, DIGLYCERIN, ARBUTIN, SODIUM PALMITATE, BETA-GLUCAN, PANTHENOL, MINERAL SALTS, TRANEXAMIC ACID, SODIUM HYALURONATE, RHAMNOSE, JOJOBA WAX PEG-120 ESTERS, PEG-40 HYDROGENATED CASTOR OIL, CI 77491, CI 77492, MENTHYL LACTATE, CI 45380, GLYCYRRHIZA GLABRA ROOT EXTRACT, PUNICA GRANATUM FRUIT EXTRACT, HYDROXYPINACOLONE RETINOATE, PHENOXYETHANOL, CAPRYLYL GLYCOL, AROMA, ETHYLHEXYLGLYCERIN, DIMETHYL ISOSORBIDE;4.8;Clay Mask;Face Mask;mencerahkan dan meratakan warna kulit. mendapatkan kulit yang glowing, cerah dan tetap sehat.
Red Bean Refreshing Pore Mask;BEAUTY OF JOSEON;Rp218.400;Aqua, glycerin, kaolin, caprylic/capric triglyceride, 1,2-hexanediol, phaseolus angularis seed powder, hectorite, glyceryl stearate se, cetyl alcohol, cetearyl olivate, sorbitan olivate, phaseolus angularis seed extract, caprylic/capric triglyceride, pyrus communis fruit extract, ethylhexylglycerin, ci 77491, sodium acrylate/sodium acryloyldimethyl taurate copolymer, hedera helix (ivy) leaf/stem extract, polyisobutene, pyrus malus (apple) leaf extract, fragaria chiloensis (strawberry) fruit extract, pyrus malus leaf extract, sorbitan oleate, caprylyl/capryl glucoside, triethoxycaprylylsilane;4.7;Clay Mask;Face Mask;mengangkat sel kulit mati dan sebum berlebih dari kulit agar tampilan pori-pori tersamarkan dan membantu menghaluskan tekstur kulit. Wajah akan tampak lebih bersih, segar, dan halus setelah penggunaan masker ini. Mengurangi sebum berlebih dan mengeksfoliasi kulit secara ringan
Alaska Volcano Pore Clay Stick;SKINTIFIC;Rp83.980;WATER, GLYCERIN, VOLCANIC SOIL, BUTYLENE GLYCOL, MICA, DIGLYCERIN, CHARCOAL POWDER, BIFIDA FERMENT FILTRATE, SACCHAROMYCES/BARLEY SEED FERMENT FILTRATE, SACCHAROMYCES/MOTHER OF PEARL FERMENT LYSATE FILTRATE, LACTOBACILLUS FERMENT LYSATE, LACTOBACILLUS/SOYMILK FERMENT FILTRATE, LACTOBACILLUS FERMENT, SODIUM PALMITATE, CI 77492, GLYCERYL POLYMETHACRYLATE, PVM/MA COPOLYMER, PEG-40 HYDROGENATED CASTOR OIL, COLLAGEN, BETA-GLUCAN, ERYTHRITOL, GLYCOLIC ACID, CURCUMA LONGA (TURMERIC) ROOT EXTRACT, MENTHYL LACTATE, PORTULACA OLERACEA EXTRACT, VERBASCUM THAPSUS EXTRACT, CRITHMUM MARITIMUM CALLUS CULTURE FILTRATE, PINUS DENSIFLORA LEAF EXTRACT, HYDROXYPROPYL CYCLODEXTRIN, DIPROPYLENE GLYCOL, RHAMNOSE, 1,2-HEXANEDIOL.;5;Clay Mask;Face Mask;mengeksfoliasi kulit wajah menjadi lebih bersih dan bebas komedo ataupun tersumbat. menjaga skin barrier serta menyegarkan kulit. memiliki kekuatan pembersihan mendalam untuk membersihkan wajah secara maksimal. pori-pori tampak lebih mengecil, kulit bersih dan halus.
