name;brand;price;ingredients;rating;sub-category;category;benefit
Gentle Black Deep Cleansing Oil;DEAR KLAIRS;Rp240.800;Caprylic/Capric Triglyceride, Cetyl Ethylhexanoate, Isononyl Isononanoate, PEG-7 Glyceryl Cocoate , Isopropyl Myristate, Simmondsia Chinensis (Jojoba) Seed Oil, Glycine Soja (Soybean) Oil, Sesamum Indicum (Sesame) Seed Oil , Ribes Nigrum (Black Currant) Seed Oil , Tocopheryl Acetate , PEG-20 Glyceryl Triisostearate , Polysorbate 20, Fragrance, Butyrospermum Parkii (Shea Butter) , Carapa Guaianensis Seed Oil, Vaccinium Macrocarpon (Cranberry) Seed Oil;4.3;Cleansing Oil;Cleanser;Dapat membersihkan kotoran dan makeup dengan mudah tanpa menimbulkan iritasi. membantu untuk mengontrol produksi sebum. menyediakan antioksidan efek dan memberikan vitamin dan mineral untuk kulit wajah.
Sekkisei Treatment Cleansing Oil;KOSE;Rp472.560;Coix Seed Oil, Minyak Wijen, Minyak Safflower;5;Cleansing Oil;Cleanser;Treatment Cleansing Oil dapat menghapus riasan. Minyak pembersih yang memurnikan kulit untuk menciptakan kulit yang bening dan cerah. Menghilangkan riasan dan kulit kusam secara halus untuk menciptakan hasil akhir yang indah dan kulit cerah. melembutkan kulit kasar dan dengan lancar menghilangkan sedimentasi warna, sumbat keratin, dan tekstur kasar yang melekat jauh di dalam pori-pori.
Beauty Camellia Deep Cleansing Oil;INDOGANIC;Rp 55.000 - Rp 124.500;Helianthus Annuus (Sunflower) Seed Oil, Polyglyceryl-2 Sesquioleate, Ricinus Communis Seed Oil, Polyglyceryl-2 Caprate, Caprylic/Capric Triglyceride, Persea Gratissima (Avocado) Oil, Camellia Oleifera Seed Oil, Squalane, Tocopherol, Citrus Nobilis Oil, Cedrus Atlantica Bark Oil, Calophyllum Inophyllum Seed Oil, Citrus Aurantium Bergamia Fruit Oil, Salvia Sclarea Oil, Lavandula Hybrida Oil, Vetiveria Zizanoides Root Oil. ;5;Cleansing Oil;Cleanser;Camellia Deep Cleansing Oil diformulasikan kaya dengan antioxidant dan dapat membersihkan sisa makeup & kotoran, membuat muka menjadi lebih bersih, lembut dan bercahaya.
Jelly-To-Oil Cleanser SACRED HERBS;STUDIO TROPIK;Rp 49.950 - Rp 140.582;Olea europaea (olive) fruit oil, C12-15 Alkyl benzoate, Caprylic/capric triglyceride, Sorbeth-30 tetraoleate, PEG-6 Caprylic/capric glycerides, Euphorbia cerifera (candelilla) wax, Cetyl alcohol, Silica, Bisabolol, Cucurbita pepo seed oil, Rosmarinus officinalis leaf oil, Salvia sclarea oil, Chamomilla recutita flower oil, Tocopherol, Butyrospermum parkii butter, Sodium lauroyl lactylate, Propanediol, Decyl glucoside, Water, Glyceryl caprylate, Mentha piperita oil, Bentonite, Glyceryl monoundecylenate, Synthetic wax, BHT, Isopropyl titanium triisostearate, Triethoxycaprylylsilane, CI 77492, CI 77288;4.8;Cleansing Oil;Cleanser;mampu membersihkan make-up, sunscreen, kotoran, dan polusi pada wajah. Kulit wajah jadi bersih dan tenang, tanpa sisa residu & tidak terasa ketarik.  membersihkan make-up, sunscreen, dan kotoran lainnya secara menyeluruh, tidak meninggalkan residu minyak, Melembapkan & menenangkan kulit, tanpa rasa ketarik
DR.G pH Cleansing Oil;DR.G;Rp356.400;Aqua, Dipropylene Glycol, Sorbeth-30 Tetraoleate, Ethylhexyl Pelargonate, Isopropyl Palmitate, Glycerin, C12-14 Pareth-12, Pentylene Glycol, Polyglyceryl-10 Laurate, Citric Acid, Hydroxyacetophenone, Parfum, Allantoin, Dipotassium Glycyrrhizate, Sodium Citrate, Disodium EDTA, Ethylhexylglycerin, Rosa Canina Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Olea Europaea Oil Unsaponifiables, Butylene Glycol, Triticum Vulgare Germ Oil Unsaponifiables, Glycine Soja Oil Unsaponifiables, Lactobacillus, Leuconostoc/Radish Root Ferment Filtrate, Bifida Ferment Lysate, Fructooligosaccharides, Streptococcus Thermophilus Ferment, Pollen Extract, Tocopherol.;5;Cleansing Oil;Cleanser;merawat kekuatan skin barrier. membuat kulit tetap lembap, sehat dan berseri.
Fresh Herb Origin Cleansing Oil Bakuchiol;NACIFIC;Rp111.650;ethylhexyl palmitate Mineral Oil (Paraffinum Liquidum), sorbeth-30 tetraoleate, Tocopheryl Acetate, ethylhexylglycerin, Helianthus Annuus (Sunflower) Seed Oil, Olea Europaea (Olive) Fruit Oil Simmondsia Chinensis (Jojoba) Seed Oil, camellia japonica seed oil, avena sativa kernel oil, aqua, butylene glycol, 1,2-hexanediol, Oryza Sativa (Rice) Bran Extract, Hyaluronic acid, Bakuchiol, Sodium hyaluronate;4.3;Cleansing Oil;Cleanser;Pembersih wajah yang dengan lembut mampu membersihkan riasan tebal pada kulit, Mengangkat kotoran dengan mudah, cepat, melembabkan kulit, tanpa mengiritasi kulit. membantu kulit tetap sehat dan mencegah tanda -tanda penuaan dini pada kulit, membantu menjaga kulit tetap terhidrasi dengan baik.
1025 Dokdo Cleansing Oil;ROUND LAB;Rp303.050;Ethylhexyl Stearate, Sorbeth-30 Tetraoleate, Diisostearyl Malate, Citrus Aurantium Bergamia Fruit Oil, Ethylhexylglycerin, Salvia Officinalis Oil, Aqua, Canola Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Oenothera Biennis (Evening Primrose) Oil, Persea Gratissima (Avocado) Oil, Vitis Vinifera (Grape) Seed Oil, Macadamia Integrifolia Seed Oil, Sea Water, Butylene Glycol, , Allantoin, Panthenol, 1,2-Hexanediol, Caprylic/Capric Triglyceride, Tocopherol, Phosphatidylcholine, Hyaluronic Acid, Ceramide Np, Glycine, Hydrolyzed Hyaluronic Acid, Glutamic Acid, Serine, Sodium Hyaluronate, Alanine, Lysine, Arginine, Proline, Threonine.;4.5;Cleansing Oil;Cleanser;Cleansing oil yang ringan di kulit, membantu membersihkan makeup yang sukar dibersihkan, komedo, dan debu yang menempel pada kulit wajah secara lembut.  membantu menjaga agar kulit tetap lembap.
Gokujyun Ultimate Moisturizing Cleansing Oil;HADA LABO;Rp65.450;Ethylhexyl Palmitate, Triethylhexanoin, Sorbeth-30 Tetraisostearate, PEG-20 Glyceryl Triisostearate, Olea Europaea Husk Oil, Aqua, Dextrin Palmitate/Ethylhexanoate, BHT, Tocopherol, Simmondsia Chinensis Seed Oil, Sodium Acetylated Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Methylparaben.;4.8;Cleansing Oil;Cleanser;Berfungsi untuk membersihkan kotoran, debu, dan makeup, termasuk water proof mascara dan eyeliner.
Chamomile & Olive Deep Cleansing Oil;TERATU BEAUTY;Rp92.400;Olive (Olea Europaea) OIl, PEG-20 Glyceryl Triisostearate, Caprylic/Capric Triglyceride, Phenoxyethanol, Tocopheryl acetate, Matricaria (Chamomilla recutita) extract, Propylene glycol.;5;Cleansing Oil;Cleanser;mengangkat kotoran dan menghapus make up, sehingga membantu memaksimalkan dalam membersihkan wajah serta membantu merawat kulit, membantu menjaga kulit tetap lembab, terasa lebih bersih dan segar. Membersihkan sisa make up atau material yang sulit dibersihkan menggunakan facialwash biasa.
Heartleaf Pore Control Cleansing Oil;ANUA;Rp 68.700 - Rp 159.600;Ethylhexyl Palmitate, Sorbeth-30 Tetraoleate, Sorbitan Sesquioleate, Caprylic/Capric Triglyceride, Butyl Avocadate, Fragrance, Helianthus Annuus (Sunflower) Seed Oil, Macadamia Ternifolia Seed Oil, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Caprylyl Glycol, Ethylhexylglycerin, Curcuma Longa (Turmeric) Root Extract, Melia Azadirachta Flower Extract, Tocopherol, Melia Azadirachta Leaf Extract, Houttuynia Cordata Extract, Corallina Officinalis Extract, Melia Azadirachta Bark Extract, Moringa Oleifera Seed Oil, Ocimum Sanctum Leaf Extract;5;Cleansing Oil;Cleanser;Membersihkan kotoran di pori-pori. Formula non-komedogenik, cocok untuk kulit berjerawat.Tekstur ringan yang tidak menyumbat pori-pori Menjaga kelembapan kulit setelah membersihkan wajah
Apple Cider Deep Cleansing Oil;ARIUL;Rp194.650;Isopropyl Myristate, Glycine Soja (Soybean) Oil, Sorbeth-30 Tetraoleate, Vitis Vinifera (Grape) Seed Oil, Isopropyl Palmitate, Fragrance, Water, Pyrus Malus (Apple) Seed Oil, Butylene Glycol, Tocopherol, 1.2-Hexanediol, Pyrus Malus (Apple) Juice, Pyrus Malus (Apple) Fruit Extract, Vinegar;4.8;Cleansing Oil;Cleanser;dapat membersihkan komedo. Dapat membersihkan minyak berlebih, kotoran pada kulit, dan residu dari oil-based product secara menyeluruh, sehingga dapat mencegah komedo & jerawat, serta dapat membersihkan waterproof make up di kulit. 
Bio Essence - Bio Water B5 FOAMY CLEANSER;BIO-ESSENCE;Rp84.900;Water, Glycerin, Palmitic Acid, Stearic Acid, Myristic Acid, Lauric Acid, TEA-Lauroyl Collagen Amino Acids, Potassium Hydroxide, Glycol Stearate, Ceteareth-25, Glyceryl Stearate, Polyquaternium-43, Niacinamide, Panthenol, Euglena Gracilis Extract, Tocopherol, Fragrance, Hydroxyethylcellulose, Sodium Hyaluronate, BHT, Arbutin, Pentylene Glycol, Caprylyl Glycol, Ethylhexylglycerin, Disodium EDTA.;4.8;Cleansing Oil;Cleanser;membantu menenangkan kulit wajah, menjaganya  tetap lembab, segar dan terhidrasi. mampu menenangkan kulit, membantu menjaga kulit tetap terhidrasi dan segar meski di cuaca panas maupun lembap. Mengandung hidrator alami
Heartleaf Pore Control Cleansing Oil Mild;ANUA;Rp259.000;Ethylhexyl Stearate, Sorbeth-30 Tetraoleate, Cetyl Ethylhexanoate, Caprylic/Capric Triglyceride, Triethylhexanoin, Isododecane, Water, Rosmarinus Officinalis (Rosemary) Leaf Oil, Sorbitan Sesquioleate, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Houttuynia Cordata Extract;4;Cleansing Oil;Cleanser;Membersihkan secara mendalam di dalam pori-pori tanpa menyumbat pori-pori, ringan dan lembut namun efektif menghilangkan kotoran, make-up, sunscreen, dan sebum.
Derma Nature Fresh Blackhead Jojoba Cleansing Oil;CELIMAX;Rp330.650;Ethylhexyl Palmitate, Sorbeth-30 Tetraoleate, 1,2-Hexanediol, Limnanthes Alba Seed Oil, Citrus Aurantium Bergamia Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Limonene, Helianthus Annuus (Sunflower) Seed Oil, Prunus Amygdalus Dulcis Oil, Olea Europaea (Olive) Fruit Oil, Vitis Vinifera (Grape) Seed Oil, Prunus Armeniaca Kernel Oil, Camellia Sinensis Leaf Extract, Linalool, Alcohol, Aqua, Zanthoxylum Piperitum Fruit Extract, Pulsatilla Koreana Extract, Usnea Barbata Extract.;5;Cleansing Oil;Cleanser;Cleansing oil efektif mengangkat make up, kotoran, komedo, dan membersihkan pori-pori di wajah. membantu menghilangkan komedo. Kulit lebih bersih dan tidak terasa berminyak.
Apple Seed Cleansing Oil 150ML;INNISFREE;Rp179.200;CETYL ETHYLHEXANOATE, TRIETHYLHEXANOIN, POLYGLYCERYL-10 DIOLEATE, C12-15 ALKYL BENZOATE, HYDROGENATED POLY(C6-14 OLEFIN), PEG-8 GLYCERYL ISOSTEARATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, PENTAERYTHRITYL TETRAETHYLHEXANOATE, PENTAERYTHRITYL TETRAISOSTEARATE, HYDROGENATED POLYISOBUTENE, COCOS NUCIFERA (COCONUT) OIL, FRAGRANCE / PARFUM, COCO-CAPRYLATE/CAPRATE, PYRUS MALUS (APPLE ) SEED OIL, TOCOPHEROL, WATER / AQUA / EAU, PYRUS MALUS (APPLE) FRUIT EXTRACT, BUTYLENE GLYCOL, TOCOPHERYL ACETATE, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN;5;Cleansing Oil;Cleanser;membersihkan makeup secara menyeluruh tetapi tetap membuat kulit lembut dan segar. membuat kulit tetap sehat. mengelupas sel-sel kulit mati dan membuat kulit tetap sehat. membersihkan dengan segar dan membuat kulit lembut Minyak pembersih yang membersihkan dengan segar tanpa membuat wajah terlihat licin. Minyak ini juga membersihkan kotoran dan sisa makeup di kulit dengan lembut. membuat kulit tetap sehat. mengelupas sel-sel kulit mati dan membuat kulit tetap sehat.
Jelly-To-Oil Cleanser SHROOMS;STUDIO TROPIK;Rp 49.950 - Rp 140.582;Olea europaea (olive) fruit oil, C12-15 Alkyl benzoate, Caprylic/capric triglyceride,  Sorbeth-30 tetraoleate, PEG-6 Caprylic/capric glycerides,  Euphorbia cerifera (candelilla) wax,  Cetyl alcohol,  Silica, Bisabolol, Ceramide NP, Ceramide AP, Ceramide EOP, Avena sativa (oat) kernel extract, Tuber aestivum extract, Helianthus annuus (Sunflower) seed oil, Candida bombicola / glucose / methyl rape seedate ferment, Oryza sativa (rice) germ oil, Curcuma longa (turmeric) root extract, Phytosphingosine, BHT, Cholesterol, Sodium lauroyl lactylate, Carbomer, Xanthan gum, Ethylhexylglycerin, Aqua, Glycerin, Citric acid, Phenoxyethanol;5;Cleansing Oil;Cleanser;Deep cleanser yang mampu membersihkan make-up, sunscreen, kotoran, dan polusi pada wajah. Kulit wajah jadi bersih dan tenang, tanpa sisa residu & tidak terasa ketarik.  membersihkan make-up, sunscreen, dan kotoran lainnya secara menyeluruh. Lightweight, tidak meninggalkan residu minyak. Melembapkan & menenangkan kulit, tanpa rasa ketarik.
SKIN1004 Madagascar Centella Light Cleansing Oil;SKIN1004;Rp 61.410 - Rp 169.830;Ethylhexyl Stearate, Cetyl Ethylhexanoate, Sorbeth-30 Tetraoleate, Centella Asiatica Extract(10,000ppm), Helianthus Annuus (Sunflower) Seed Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Ethylhexylglycerin, Pelargonium Graveolens Flower Oil, Rosa Damascena Flower Oil.;4.5;Cleansing Oil;Cleanser;Membersihkan pori-pori secara mendalam, Mengangkat kotoran dan makeup tebal dalam sekali usap, Menjaga keseimbangan sebum, Memberikan efek menenangkan, Melembapkan kulit, Meninggalkan hasil akhir yang segar tanpa membuat kulit terasa berminyak
DR.G Green Deep Cleansing Oil;DR.G;Rp459.000;Vitis Vinifera (Grape) Seed Oil, Caprylic/Capric Triglyceride, Sorbeth-30 Tetraoleate, Brassica Campestris Seed Oil, Camellia Sinensis Seed Oil, Macadamia Ternifolia Seed Oil, Tocopherol, Aqua, Butylene Glycol, Leuconostoc/Radish Root Ferment Filtrate, Quillaja Saponaria Bark Extract, Saponaria Officinalis Leaf Extract, Glycerin, 1,2-hexanediol, Salix Alba Bark Extract, Lactobacillus, Bifida Ferment Lysate, Fragrance.;0;Cleansing Oil;Cleanser;mampu mengangkat kotoran, debu, make up yang sulit dibersihkan dengan pembersih wajah biasa.  menjadikan kulit tetap sehat dan cerah berseri.
No.1 Easy Peasy Cleansing Oil;NUMBUZIN;Rp252.000;Zea Mays (Corn) Oil, Isopropyl myristate, sorbeth-30 tetraoleate, Ethylhexyl palmitate, Caprylic/Capric Triglyceride, Diisostearyl Malate, Sorbitan sesquioleate, Aqua, Parfum (Fragrance), Tocopheryl Acetate, Macadamia ternifolia seed oil, cyperus esculentus root oil, Helianthus Annuus (Sunflower) Seed Oil;0;Cleansing Oil;Cleanser;Membantu membersihkan makeup dan skincare, membersihkan  sel kulit mati di area kulit kering dan sebum
Deep Cleansing Oil;DHC;Rp 160.550 - Rp 305.150;olea europaea (olive) fruit oil, caprylic/capric triglyceride, sorbeth-30 tetraoleate, pentylene glycol, phenoxyethanol, tocopherol, stearyl glycyrrhetinate, rosmarinus officinalis (rosemary) leaf oil;5;Cleansing Oil;Cleanser;membersihkan dan melembutkan tanpa membuat kulit terasa berminyak. Dapat membersihkan kotoran dan make-up bahkan waterproof maskara & eyeliner sekalipun. Dengan mudah menghilangkan riasan tebal dan menghilangkan sebum berlebih, maskara tahan air dan pewarna bibir, mudah dibilas dengan air hangat tanpa menyumbat pori-pori. Kulit menjadi bersih, lembut dan bercahaya.
