name;brand;price;ingredients;rating;sub-category;category;benefit
Grapeseed Oil;HAPLE;Rp79.000;100% Pure Grapeseed Oil (Origin Spain);4.5;Face Oil;Moisturizer;FACE OIL UNTUK OIL CONTROL
BLUE Brightening Facial Oil;HALE;Rp171.990;Camellia Sinensis Seed Oil, Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Bisabolol, Chamomilla Recutita (Matricaria) Flower Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Ocimum Sanctum Leaf Extract.;5;Face Oil;Moisturizer;Melembapkan kulit, meningkatkan elastisitasnya, memberikan kilauan yang sehat, Mencerahkan kulit kusam dan meratakan warna kulit, Membantu mencegah dan mengurangi bintik-bintik gelap
Bio Renew Radiant Youth Facial Oil;BIO-ESSENCE;Rp319.900;Cyclopentasiloxane, Isohexadecane, Cyclotetrasiloxane, Dimethiconol, Camellia Sinensis Leaf Extract, Panax Ginseng Root Extract, Lycium Barbarum Fruit Extract, Royal Jelly Powder, Niacinamide, Euglena Gracilis Extract, Glycerin, Tocopherol;4.3;Face Oil;Moisturizer;membantu melindungi kulit dari paparan radikal bebas dan menutrisi kulit,membantu memelihara wajah cerah berseri, kulit terasa lembut dan terlindungi.
Acne Treatment Face Oil;BIO BEAUTY LAB;Rp 96.000 - Rp 256.000;grapeseed oil, jojoba oil, squalane oil, tamanu seed oil, vitamin E , tea tree essential oil, rosemary essential oil, lavender essential oil.;5;Face Oil;Moisturizer;membantu penyembuhan jerawat & beruntusan meradang secara cepat, mengontrol kadar minyak berlebih pada wajah, memudarkan flek hitam dan bekas jerawat pada wajah. membantu melawan bakteri penyebab jerawat & merawat kulit berjerawat.
Organic Argan Oil [ECOCERT Certified];EUCALIE;Rp175.200;Argan Oil;2.3;Face Oil;Moisturizer;Memberi kelembutan & kelembaban kulit dan rambut. Memperbaiki tekstur kulit dan mencegah keriput/ penuaan dini. Mengatasi kulit yang rusak dan terkena iritasi. Meningkatkan produksi kolagen.
Bakuchiol Night Oil;BHUMI;Rp 164.680 - Rp 253.130;Punica Granatum Seed Oil, Simmondsia Chinensis Seed Oil, Polysorbate 20, Sorbitan Oleate, Psoralea Corylifolia Seed Extract, Phenoxyethanol, Lactobionic Acid, Rosa Rugosa Flower Oil, Citrus Paradisi Peel Oil, Helianthus Annuus Seed Oil, Triticum Vulgare Germ Oil, Prunus Amygdalus Dulcis Oil, Citrus Aurantium Flower Oil, Calophyllum Inophyllum Seed Oil, Hippophae Rhamnoides Oil, BHT.;4.3;Face Oil;Moisturizer;memiliki efek anti-aging, mengatasi masalah jerawat aktif.
White Truffle Double Layer Revitalizing Serum;D'ALBA;Rp570.000;Trufferol (White Truffle +Tocopherol), Centella Asiatica, Hydrolyzed Hyaluronic Aci, Sunflower Seed Oil, Macadamia Nut Oil, Avocado Oil;5;Face Oil;Moisturizer;merawat kekencangan kulit dan menjadikan kulit tampak lebih cerah, menghidrasi kulit yang meresap sampai ke dalam pori-pori. membuat kulit sehat dan bercahaya.
Multi-Usage Dry Oil Golden Shimmer;NUXE;Rp620.000;Tsubaki Oil, Argan Oil, Macadamia Oil, Borage Oil, Camellia Oil, Hazelnut Oil, Sweet Almond Oil Texture enriched with mineral-origin golden pearly particles.;5;Face Oil;Moisturizer;memberikan nutrisi di kulit sehingga membuatnya terasa lebih lembut. Rambut pun akan terlihat lebih bervolume dan berkilau setelah pengaplikasian pada rambut. memberikan efek kulit sehat dan bercahaya. Menutrisi rambut kering, Membuat kulit menjadi lebih lembut dan lembab, Membantu menyamarkan selulit, Membuat rambut terlihat berkilau dan bervolume, Memberikan efek kilau yang halus sehingga kulit terlihat lebih sehat. 
Certified Organic Rosehip Oil;SUKIN;Rp207.350;Rosa Eglantaria (Rosehip) Oil;4.3;Face Oil;Moisturizer;Melembapkan, menutrisi, menyamarkan bekas luka & kemerahan, menjaga kesehatan kulit, dan anti-aging - Kulit lembut, kenyal dan kencang
Argan Oil;INDOGANIC;Rp169.000;Argania Spinsosa, cold pressed, denotes certified organic.;4;Face Oil;Moisturizer;anti penuaan, membantu mencegah stretch mark dan bekas luka, Argan Oil ini juga memiliki anti-inflamasi dan penyeimbang produksi sebum. 
Oceanus Squalane + Salicylic Acne Control Face Oil Serum;OASEA LABORATORIES;Rp 125.100 - Rp 251.100;Aqua, Triheptanoin, C13-15 Alkane, Squalane, Butylene Glycol, Helianthus Annuus Seed Oil, Acacia Senegal Gum, Octyldodecanol, Olea Europaea Fruit Oil, Salicylic Acid, Propanediol, 1,2-Hexanediol, Nelumbo Nucifera Leaf Extract, Citrus Limon Peel Oil, Vitis Vinifera Seed Oil, Rosmarinus Officinalis Extract, Angelica Gigas Extract, Camellia Sinensis Leaf Extract, Psidium Guajava Fruit Extract, Lavandula Angustifolia Extract, Caprylhydroxamic Acid, Mentha Piperita Oil, Pelargonium Graveolens Oil,Decyl Glucoside, Tocopherol, Beta-Carotene, Daucus Carota Sativa Root Extract, Daucus Carota Sativa Seed Oil, Ascorbyl Palmitate.;5;Face Oil;Moisturizer;menghidrasi dan merawat kulit berjerawat. Serum minyak yang cepat meresap ini, membantu memberi hidrasi tanpa menyumbat pori-pori sekaligus menghaluskan dan melembutkan kulit untuk persiapan makeup maupun sebagai tambahan rutinitas perawatan kulit.
The Retinol 0.5 Oil;COSRX;Rp332.000;Squalane, Glycine Soja (Soybean) Oil, Di-C12-13 Alkyl Malate, Retinol(0.5%), Caprylic/Capric Triglyceride, BHT, Tocotrienols, Tocopherol, Elaeis Guineensis (Palm) Oil, Hydroxymethoxyphenyl Decanone;5;Face Oil;Moisturizer;Anti-aging, meningkatkan elastisitas kulit, mengurangi garis halus dan kerutan, melembabkan kulit kering.
Beauty Bakuchiol Intensive Face Oil;INDOGANIC;Rp119.250;Dicaprylyl Carbonate, Squalane, Caprylic/Capric Triglyceride, Simmondsia Chinensis (Jojoba) Seed Oil, Bakuchiol, Tocopherol, Cedrus Atlantica Bark Oil, Citrus Sinensis (Grapefruit ) Peel Oil, Citrus Aurantium Dulcis (Orange) Oil, Boswellia Carterii Oil, Rosa Damascena Flower Oil;4.7;Face Oil;Moisturizer;perawatan Anti-Acne dan Anti-Aging, membantu menyembuhkan jerawat dang mengurangi kemerahan di kulit
Multi Targeted All Natural Adoring Face Oil;BHUMI;Rp 145.763 - Rp 210.680;Olea europaea (olive) Oil, Simmondsia chinensis (Jojoba) Seed Oil, Pelargonium graveolens flower (Geranium) oil, Curcuma longa root (Turmeric Root) Oil, Malealuca Alterfonia (Tea Tree) Oil, Lavandula Angustifolia (Lavender) Oil, Salvia sclarea (Clary Sage) seed Oil, Pogostermon gablin leaf (Patchouli) oil, Boswellia cartii (Frankincense) oil, Cymbopogon Schoenanthus (Lemongrass) Oil, Rosa canina fruit (Rosehip) seed Oil, Vitamin E.;4.5;Face Oil;Moisturizer;Melembapkan dan menyegarkan kulit sehingga wajah tampak lebih muda dan bersinar. meregenerasi sel. membantu mencegah timbulnya jerawat dan noda hitam, sekaligus menjadi pelembap wajah yang mengagumkan. mengencangkan dan menghilangkan noda hitam. perawatan tepat untuk kulit sensitif dan kering. 
Bio Treatment Essence In Oil;BIO-ESSENCE;Rp155.000;Tidak ada informasi bahan;4.8;Face Oil;Moisturizer;menyamarkan penampakan bekas luka. Melembabkan kulit kering & Sensitif, meningkatkan elastisitas kulit, merawat parut dan bekas luka serta mengurangi pembentukan parut. melindungi kulit dari paparan radikal bebas berbahaya dan membantu menyejukkan kulit pada area bekas luka.
