name;brand;price;ingredients;rating;sub-category;category;benefit
Flawless Priming Water;STUDIO TROPIK;Rp 39.827 - Rp 98.901;Aqua, Glycerin, Rosa centifolia flower water, 1,2-Hexanediol, Disodium EDTA, Aloe barbadensis gel, Xanthan gum, Quaternium-15, Dimethicone, Hydrogenated lecithin, PEG-40 hydrogenated castor oil, Fragrance.;4.8;Face Mist;Moisturizer;"pelembab dan memberikan kesan wajah tampak lebih ""dewy"" dan halus. menyegarkan wajah."
Fundamental Ampule Mist;DEAR KLAIRS;Rp253.500;Camellia Sinensis Leaf Water, Butylene Glycol, Glycerin, Luffa Cylindrica Fruit Extract, Oryza Sativa (Rice) Extract, Hibiscus Esculentus Fruit Extract, Betaine, Trehalose, 1,2-Hexanediol, Aqua (Water), Artemisia Princeps Extract, Panthenol, Sorbitol, Sorbitan Sesquioleate, Ethylhexylglycerin, Laminaria Japonica Extract, Sodium Hyaluronate, Hydroxy ethylcellulose, Disodium EDTA, Hydrogenated Lecithin, Ceramide NP.;5;Face Mist;Moisturizer;menghidrasi kulit secara intens tanpa membuat kulit lengket atau berminyak dan menutrisi kulit agar awet muda. kulit akan terlihat berseri dan glowing.
Sensitive Skin Care GentleBiome Thermal Soothing Mist;LABORE;Rp157.000;Aqua, Sea Water, Propanediol, Nitrogen, Hydroxyacetophenone, Chlorphenesin, Bifida Ferment Lysate.;4.3;Face Mist;Moisturizer;menyejukkan kulit secara instan, mengurangi kemerahan, menurunkan suhu kulit, dan meningkatkan hidrasi. menjaga keseimbangan kulit dan mencegah kehilangan kelembapan.
White Truffle First Spray Serum;D'ALBA;Rp 192.000 - Rp 390.000;Water, Dipropylene Glycol, Neopentyl Glycol Diheptanoate, 1,2-Hexanediol, Niacinamide, Sorbitol, Hydroxyethyl Urea, Persea Gratissima (Avocado) Oil, Salvia Hispanica Seed Extract, Ocimum Basilicum (Basil) Flower/Leaf/Stem Extract, Betaine, Avena Sativa (Oat) Kernel Extract, Butylene Glycol, Tuber Magnatum Extract, Glycerin, Fragrance, Helianthus Annuus (Sunflower) Seed Oil, Vegetable Oil, Tocopheryl Acetate, Disodium EDTA, Dipotassium Glycyrrhizate, Adenosine, Sodium Palmitoyl Proline, Bifida Ferment Lysate, Nymphaea Alba Flower Extract, Sodium Hyaluronate, Ethanol, Glycine Soja (Soybean) Oil, Veronica Officinalis Extract, Primula Veris Extract, Mentha Piperita (Peppermint) Leaf Extract, Melissa Officinalis Leaf Extract, Malva Sylvestris (Mallow) Extract, Alchemilla Vulgaris Extract, Achillea Millefolium Extract, Saussurea Involucrata Extract, Panax Ginseng Root Extract, Nelumbium Speciosum Flower Extract, Morus Alba Bark Extract, Lilium Candidum Flower Extract, Leontopodium Alpinum Extract, Houttuynia Cordata Extract, Freesia Refracta Extract, Carbomer, Bellis Perennis (Daisy) Flower Extract, Arginine, Potassium Sorbate, Bixa Orellana Seed Extract, Sodium Hydroxide, Tocopherol;5;Face Mist;Moisturizer;membantu pembaharuan sel kulit dan mencerahkan. merawat kulit yang berjerawat, untuk melembabkan secara intens dan melindungi barrier kulit. memberikan hidrasi dan vitalitas pada kulit agar kulit terlihat lebih muda. menyamarkan tanda-tanda penuaan dan kulit kering.
Ready  Spray Glow Antibacterial Face Mist;EVERSINCE;Rp99.000;Water, Rosa Damascena Flower Water, Aloe Barbadensis Leaf Water, Glycerin, Betaine, Niacinamide, Butylene Glycol, Pentylene Glycol, Phenoxyethanol, PEG-60 Hydrogenated Castor Oil, Octyldodeceth-16, Allantoin, Benzalkonium Chloride, Ethylhexylglycerin, 1,2-Hexanediol, Anthemis Nobilis Flower Extract, Citrus Paradisi (Grapefruit) Peel Oil, Octanediol, Sodium Hyaluronate, Caffeine, Panthenol, Pachyrhizus Erosus Root Extract.;5;Face Mist;Moisturizer;Face mist antibakteri yang kaya nutrisi untuk menenangkan dan mencerahkan kulit cantikmu.
Beauty Elixir;CAUDALIE;Rp 310.000 - Rp 860.000;Aqua/Air/Eau, Alkohol, Citrus Aurantium Amara (Jeruk Pahit), Air Bunga, Parfum (Pengharum), Minyak Daun Rosmarinus Officinalis (Rosemary), Potassium Alum, Gliserin, Minyak Mentha Piperita (Peppermint), Ekstrak Resin Commiphora Myrrha, Styrax Tonkinensis Ekstrak Resin, Minyak Daun Melissa Officinalis (Balm Mint), Minyak Bunga Citrus Aurantium Amara (Jeruk Pahit), Minyak Bunga Rosa Damascena, Ekstrak Buah Vitis Vinifera (Anggur), Tokoferol, Benzil Benzoat, Citral, Citronellol, Geraniol, Farnesol, Limonene, Linalool (010/035).;3.8;Face Mist;Moisturizer;memberikan efek glowing secara instan sekaligus mengencangkan pori-pori. hasil makeup lebih tahan lama dengan hasil akhir yang mulus.
The Real Noni Energy Ampoule Mist;CELIMAX;Rp250.800;Aqua, Butylene Glycol, 1,2-Hexanediol, Hydroxyethyl Urea, Morinda Citrifolia Fruit Extract, Diethoxyethyl Succinate, Chlorphenesin, Coconut Acid, Dipotassium Glycyrrhizate, Disodium EDTA, Polyquaternium-51, Proline, Adenosine, Melia azadirachta Leaf Extract, Citrus Reticulata (Tangerine) Peel Extract, Rosmarinus Officinalis (Rosemary) Leaf Oil, Caprylic/Capric Triglyceride, Glycerin, Hydrogenated Lechitin, Melia Azadirachta Flower Extract, Olea Europaea (Olive) Fruit Oil, Butyrospermum Parkii (Shea) Butter, Squalane, Theobroma Cacao Extract, Dextrin, Hydrolyzed Hyaluronic Acid, Phytosphingosine, Sodium Hyaluronate, Polyglutamic Acid, Copper Tripeptide-1, Cholesterol, Ceramide NP, Morinda Citrifolia Seed Oil.;0;Face Mist;Moisturizer;memberikan kesegaran pada kulit wajah. menjadikan kulit wajah tetap terjaga kelembapannya. Kulit terasa nyaman, lembap, dan terasa lebih segar.
Rescue RX - Antibacterial Face Mist;STUDIO TROPIK;Rp 38.961 - Rp 93.407;Aqua, Bisabolol, O-cymen-5-ol, 7-Dehydrocholesterol, Methyl cyclodextrin, Allantoin, Glycerin, Disodium EDTA, Potassium cocoyl hydrolyzed oat protein, Potassium chloride, Olea europea leaf extract, Glyceryl laurate, Glyceryl caprylate, Phenoxyethanol, Chlorphenesin, Citric acid;3.8;Face Mist;Moisturizer;membunuh 7 jenis bakteri* yang sering kita temui sehari-hari, termasuk bakteri yang dapat menyebabkan iritasi dan jerawat.  memperkuat fungsi skin barrier dan menenangkan iritasi pada kulit.
Greentea Water;HAPLE;Rp62.790;Aqua, Camellia Sinensis (Green Tea) Leaf Extract, Inositol, Phenoxyethanol, PEG-40 Hydrogenated Castor Oil, Parfum, Tetrasodium EDTA;4.3;Face Mist;Moisturizer;MEMBANTU MELEMBAPKAN, MEMILIKI ANTIOKSIDAN TINGGI, MERINGANKAN JERAWAT, MELINDUNGI KULIT DARI RADIASI, MENGHILANGKAN LINGKARAN HITAM  PADA MATA, MENYEIMBANGKAN KONDISI KULIT. Melembapkan kulit, memiliki antioksidan tinggi, merawat kulit berjerawat, melindungi kulit dari radiasi, meringankan tampilan lingkar hitam pada mata, menyeimbangkan kondisi kulit.
Cloud Glow Booster;HAPLE;Rp89.000;Aqua, Polyacrylamide, C13-14 Isoparaffin, C9-11 Pareth-6, Sodium Lactate, Phenetyl Alcohol, Caprylyl Glycol, Inositol, Glycyrrhiza Glabra (Licorice) Extract, PEG-40 Hydrogenated Castor Oil, Pelargonium Graveolens (Geranium) Essential Oil, Lavandula Angustifolia (Lavender) Essential Oil, Hyaluronic Acid, Vitamin A, Vitamin E, Vitamin F, Vitamin H;4.8;Face Mist;Moisturizer;Menghidrasi dan melembabkan kulit Merawat kulit yang mengalami radang kemerahan dan menenangkan kulit Mencerahkan kulit Menyeimbangkan kondisi kulit Membantu penyerapan dan kinerja skincare agar lebih baik dan maksimal Menjaga kesehatan kulit
Hydra Booster Protective Serum Mist;NAMA BEAUTY;Rp149.000;Water, Dipropylene Glycol, Glycerin, Benzyl Glycol, Oryza Sativa (Rice) Bran Extract, C12-13 Pareth-9, Hydroxyethyl Urea, Anthemis Nobilis Flower Water, Sodium Citrate, Artemisia Princeps Leaf Extract, Glycol Distrearate, Citric Acid, Hydrogenated Lecitin, Ethylhexylglycerin, Steareth-4, Cetearyl Olivate, Sorbitan Olivate, Prunus Persica (Peach) Fruit Extract, Panthenol, Hedera Helix (Ivy) Leaf/Stem Extract, Lactobacillus Ferment, Cucumis Sativus (Cucumber) Fruit Extract, Pyrus Malus (Apple) Leaf Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Ceramide NP, Cetearyl Alcohol, Cholesterol, Phytosphingosine.;0;Face Mist;Moisturizer;Memperbaiki fungsi skin barrier dan memberikan hidrasi pada kulit wajah dengan formulasi yang sangat ringan, memperkuat fungsi skin barrier untuk mencegah kulit kehilangan kelembapannya, menghidrasi kulit supaya tetap kenyal, mencegah tanda-tanda penuaan seperti kerutan dan garis halus, menghilangkan bintik hitam pada wajah dan merawat hiperpigmentasi, memperbaiki tekstur kulit, mempercepat perbaikan kulit dengan memperbarui sel-sel kulit dan meningkatkan produksi kolagen, serta meredakan peradangan dan kemerahan pada kulit.
Balance Priming Water;STUDIO TROPIK;Rp 39.827 - Rp 98.901;Aqua, Niacinamide, Zinc PCA, Propylene glycol, Glycerin, Phenoxyethanol, Chlorphenesin, Disodium EDTA, Xanthan gum, Citric acid.;4.6;Face Mist;Moisturizer;"mengontrol minyak berlebih dan memberikan kesan wajah tampak ""matte"" dan halus. mengembalikan keseimbangan kulit berjerawat."
Serene Skin Mist;THE AUBREE;Rp93.750;Aqua, Glycerin, Zinc PCA, Panthenol, Allantoin, Cetylpyridinium Chloride, Phenoxyethanol, Disodium EDTA, Triethylene Glycol.;5;Face Mist;Moisturizer;Melembapkan wajah, menyejukkan, menenangkan, anti bacterial. Face mist yang menyejukan sekaligus lawan jerawat
Hydra Glow Hydrating Water Lock Mist 75ml - Perawatan Wajah;SAFI;Rp116.500;Hydra Active 3 Technology yang menggabungkan 3 bahan pelembab yang kuat yaitu: Ekstrak Fermentasi Beras, Vitamin B5, Hyaluronic Acid;0;Face Mist;Moisturizer;membantu menghidrasi kulit secara optimal, mengunci kelembapan kulit serta menjadikan kulit tampak cerah bercahaya. membantu memperkuat skin barrier. 
Vegan Green Mild Mist;MULDREAM;Rp98.280;Water,Butylene Glycol,Dipropylene Glycol  ,Glycerin  , Ethoxydiglycol, Portulaca Oleracea Extract   ,Houttuynia Cordata Extract  ,Allantoin,  Trehalose,Panthenol  ,Dipotassium Glycyrrhizate  ,Oenothera Biennis (Evening Primrose) Oil,Linum Usitatissimum (Linseed) Seed Oil,Ceramide NP,Propanediol,Caprylyl Glycol,C12-14 Pareth-12,Ethylhexylglycerin,Disodium EDTA,Fragrance ;4.8;Face Mist;Moisturizer;Mengontrol keseimbangan pH kulit, menghidrasi, mengontrol minyak, menghaluskan dan membersihkan pori - pori dan komedo.
Licorice Water;HAPLE;Rp 62.790 - Rp 111.475;Aqua, Glycyrrhiza Glabra (Licorice) Root Extract, Inositol, Phenoxyethanol, Dipotassium Glycyrrhizate, PEG-40 Hydrogenated Castor Oil, Tetrasodium EDTA, Parfum;4.5;Face Mist;Moisturizer;mencerahkan dan membuat kulit glowing secara natural, Meringankan tampilan flek hitam dan lingkar hitam di mata Membuat makeup lebih tahan lama Menyegarkan kulit Meringankan kemerahan akibat luka bekas jerawat
Lacoco Aloe Vera Soothing Mist Mini;LACOCO;Rp98.100;Water, Glycerin, Butylene Glycol, Aloe Barbadensis Leaf Juice, Lavandula Angustifolia (Lavender) Extract, Jeju Lava Seawater, Portulaca Oleracea Extract, Salix Alba (Willow) Bark Extract, 1,2-Hexandiol, Phenoxyethanol, Lactic Acid, Polyglutamic Acid, Tetrasodium EDTA, Ethylhexylglycerin, Brassica Campestris (Rapeseed) Flower Extract, Camellia Japonica Flower Extract, Centaurea Cyanus Flower Extract, Cosmos Sulphureus Flower Extract, Magnolia Kobus Flower Extract, Narcissus Pesudo-Narcissus (Daffodil) Flower Extract, Rosa Hybrid Flower Extract, Decyl Glucoside;0;Face Mist;Moisturizer;Melembapkan kulit, membersihkan wajah, mengangkat sisa makeup, menenangkan kulit, mencegah iritasi, mencegah tanda penuaan, mengangkat sel kulit mati, membersihkan komedo, mencegah jerawat, menghaluskan kulit, mempercepat regenerasi sel, meningkatkan elastisitas kulit, melindungi kulit dari agresi udara, menjaga pH kulit, mencerahkan kulit, merawat pori-pori, mencegah minyak berlebih, dan memberikan efek segar pada wajah.
Ceraclear Defense Mist;TULUS;Rp189.000;Camellia Sinensis Leaf Extract, Butylene Glycol, Glycerin, Aloe Barbadensis Leaf Water, 1,2-Hexanediol, Pentylene Glycol, Water, Phenoxyethanol, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Benzalkonium Chloride, Ethylhexylglycerin, Dipotassium Glycyrrhizate, Ceramide NP, Sodium Citrate, Citric Acid, Tocopherol, Aqua(EU), Magnesium Aspartate, Zinc Gluconate, Sodium Stearoyl Glutamate, Copper Gluconate;0;Face Mist;Moisturizer;Menyejukkan kulit, menenangkan kulit, melindungi kulit dari bakteri, menghidrasi kulit, mencegah hilangnya kelembapan, menguatkan skin barrier, mengurangi jerawat, mengkilapkan kulit, dan membantu mengurangi 99,9% bakteri Propionibacterium Acnes.
Hit Refresh Energizing Face Mist;HALE;Rp89.000;Tromethamine, Allantoin, Caffeine, Magnesium Aspartate, Zinc Gluconate, Sodium Hyaluronate, Adenosine, Phenoxyethanol, Squalane, Copper Gluconate, Tocopherol (Vitamin E), Caprylic/Capric Triglyceride, Hydrogenated Olive Oil Unsaponifiables, Ceramide NP, Sodium Stearoyl Glutamate;5;Face Mist;Moisturizer;Melembapkan kulit, menutrisi kulit, melindungi dari polusi dan stres oksidatif, mencegah penuaan, memperbaiki tekstur kulit, meningkatkan efektivitas bahan aktif, menenangkan iritasi, memberikan kilau sehat, membantu mengatasi jerawat, serta mempersiapkan kulit agar lebih baik dalam menyerap produk skincare.
YADAH Anti-T Mist;YADAH;Rp140.400;Aqua, Alcohol, Butylene Glycol, 1,2-Hexanediol, Portulaca Oleracea Extract, Glycerin, Betaine, Opuntia Ficus-Indica Stem Extract, PEG-60 Hydrogenated Castor Oil, Sodium Citrate, Camellia Sinensis Leaf Extract, Gaultheria Procumbens Leaf Extract, Citrus Aurantium Bergamia Fruit Oil, Disodium EDTA, Citric Acid, Rubus Coreanus Root Extract, Boswellia Serrata Extract.;0;Face Mist;Moisturizer;membantu menyegarkan dan menjaga kulit tetap lembap.
Spring De Rose Face Mist;NUTRISHE;Rp99.000;Aqua, Propylene Glycol, Niacinamide, Rosa damascena flower water, Centella asiatica extract, Glycogen, Sodium Hyaluronate, Fomes officinalis extract, Chamomile (Matricaria recutita) flower extract, Dipotassium Glycyrrhizate, Sodium PCA, Sodium Benzoate, PEG-40 Hydrogenated Castor Oil, DMDM Hydantoin, Allantoin, Tetrasodium EDTA, Citric Acid, CI 16035, Iodopropynyl Butylcarbamate;4.8;Face Mist;Moisturizer;menyegarkan dan menghidrasi wajah saat diperlukan. menenangkan kulit dan mengurangi kemerahan pada wajah dengan aroma relaxing  yang menyegarkan, menjaga skin barrier serta membantu menyeimbangkan kadar minyak pada wajah.
Buavita Peach Juice Face Mist;DEAR ME BEAUTY;Rp79.000;Niacinamide, Ceramide, Bakuchiol, AHA, BHA, PHA, Vitamin C, Peptide, Hyaluronic Acid, Cica, Retinol;5;Face Mist;Moisturizer;Mencerahkan kulit, melindungi dari radikal bebas, melembapkan dan meningkatkan hidrasi, menenangkan kulit iritasi, meredakan stres akibat kulit kering dan paparan sinar matahari, serta memberikan efek menyegarkan dan meningkatkan mood.
Honey Royalactin Serum Mist;HOLIKA HOLIKA;Rp252.000;Fermented Honey, Royalactin, Triple Hydro Enhancer ™, Peptide, Niacinamide;4.5;Face Mist;Moisturizer;Memberikan keseimbangan minyak dan kelembaban kulit, menutrisi kulit, kulit lebih elastis, mengurangi kerutan dan wajah tampak cerah.  Menutrisi kulit dengan kandungan madu yang difermentasi, mengembalikan elastisitas kulit dan anti kerut, memperkuat skin barrier dan melembabkan kulit,
Original Priming Water;STUDIO TROPIK;Rp 39.827 - Rp 98.901;Aqua, Glycerin, Propylene glycol, Rosa centifolia flower water, 1,2-Hexanediol, Disodium EDTA, Aloe barbadensis gel, Xanthan gum, Quaternium-15, PEG-40 hydrogenated castor oil, Fragrance, Citric acid.;5;Face Mist;Moisturizer;melembabkan dan memberikan kesan wajah tampak lebih halus. menyegarkan wajah.
H2 Derma Deca;NEOGEN DERMALOGY;Rp227.760;WATER (AQUA),ALCOHOL DENAT, DIPROPYLENE GLYCOL, GLYCERIN, NIACINAMIDE, ADENOSINE, ALLANTOIN, ASCORBIC ACID, CENTELLA ASIATICA EXTRACT, ALLIUM CEPA (ONION) BULB EXTRACT, TUBER MAGNATUM EXTRACT, OLEA EUROPAEA (OLIVE) FRUIT OIL, PELARGONIUM GRAVEOLENS FLOWER OIL, MENTHA PIPERITA (PEPPERMINT) OIL, CITRUS AURANTIUM DULCIS (ORANGE) OIL, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER OIL, ROSE FLOWER OIL, CITRUS AURANTIUM BERGAMIA (BERGAMOT) FRUIT OIL, LAVANDULA HYBRIDA OIL, CYCLOPENTASILOXANE, CYCLOHEXASILOXANE, PEG-60 HYDROGENATED CASTOR OIL, BUTYLENE GLYCOL, MADECASSOSIDE, 1,2-HEXANEDIOL, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, DISODIUM EDTA;4.8;Face Mist;Moisturizer;berguna sebagai pencerah dan anti keriput.
